track_id,album_id,album_title,album_url,artist_id,artist_name,artist_url,artist_website,license_image_file,license_image_file_large,license_parent_id,license_title,license_url,tags,track_bit_rate,track_comments,track_composer,track_copyright_c,track_copyright_p,track_date_created,track_date_recorded,track_disc_number,track_duration,track_explicit,track_explicit_notes,track_favorites,track_file,track_genres,track_image_file,track_information,track_instrumental,track_interest,track_language_code,track_listens,track_lyricist,track_number,track_publisher,track_title,track_url
1174,319,Don't Cry,http://freemusicarchive.org/music/Mors_Ontologica/Dont_Cry/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:40:41 AM,10/01/04,1,348,,,1,music/WFMU/Mors_Ontologica/Dont_Cry/Mors_Ontologica_-_07_-_Blood_and_Mirrors.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Dont_Cry_-_2009113013202658.jpg,,0,661,en,127,,7,,Blood and Mirrors,http://freemusicarchive.org/music/Mors_Ontologica/Dont_Cry/Blood_and_Mirrors
1175,319,Don't Cry,http://freemusicarchive.org/music/Mors_Ontologica/Dont_Cry/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:40:45 AM,10/01/04,1,172,,,0,music/WFMU/Mors_Ontologica/Dont_Cry/Mors_Ontologica_-_08_-_Disorder.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Dont_Cry_-_2009113013202658.jpg,,0,384,en,61,,8,,Disorder,http://freemusicarchive.org/music/Mors_Ontologica/Dont_Cry/Disorder
1176,479,Telemetric Action EP,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 03:12:20 AM,1/01/03,1,210,,,1,music/WFMU/Mors_Ontologica/Telemetric_Action_EP/Mors_Ontologica_-_01_-_Downtown.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Telemetric_Action_EP_-_2009113013203618.jpg,,0,1623,en,740,,1,,Downtown,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/Downtown_1
1177,479,Telemetric Action EP,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 03:12:22 AM,1/01/03,1,200,,,0,music/WFMU/Mors_Ontologica/Telemetric_Action_EP/Mors_Ontologica_-_02_-_Sleeping_Chance.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Telemetric_Action_EP_-_2009113013203618.jpg,,0,1602,en,286,,2,,Sleeping Chance,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/Sleeping_Chance
1178,479,Telemetric Action EP,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 03:12:26 AM,1/01/03,1,311,,,1,music/WFMU/Mors_Ontologica/Telemetric_Action_EP/Mors_Ontologica_-_03_-_Sterling.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Telemetric_Action_EP_-_2009113013203618.jpg,,0,1289,en,302,,3,,Sterling,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/Sterling
1179,479,Telemetric Action EP,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 03:12:30 AM,1/01/03,1,241,,,2,music/WFMU/Mors_Ontologica/Telemetric_Action_EP/Mors_Ontologica_-_04_-_Both_Sides.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Telemetric_Action_EP_-_2009113013203618.jpg,,0,2470,en,261,,4,,Both Sides,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/Both_Sides
1180,479,Telemetric Action EP,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/,214,Mors Ontologica,http://freemusicarchive.org/music/Mors_Ontologica/,http://www.myspace.com/morsontologica,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 03:12:34 AM,1/01/03,1,282,,,0,music/WFMU/Mors_Ontologica/Telemetric_Action_EP/Mors_Ontologica_-_05_-_Afterture.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mors_Ontologica_-_Telemetric_Action_EP_-_2009113013203618.jpg,,0,999,en,271,,5,,Afterture,http://freemusicarchive.org/music/Mors_Ontologica/Telemetric_Action_EP/Afterture
1181,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:40:48 AM,5/01/04,1,286,,,9,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_01_-_Wooly_Mammoths_Absence.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,1730,en,1522,,1,,Wooly Mammoth's Absence,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/Wooly_Mammoths_Absence
1182,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:40:50 AM,5/01/04,1,54,,,5,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_02_-_Do_Not_Be_Afraid.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,1636,en,1437,,2,,Do Not Be Afraid,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/Do_Not_Be_Afraid
1183,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:40:52 AM,5/01/04,1,212,,,3,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_03_-_With_My_Hands_Out.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,1211,en,1038,,3,,With My Hands Out,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/With_My_Hands_Out
1184,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:40:56 AM,5/01/04,1,221,,,2,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_04_-_2_Blonde_Braids.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,929,en,777,,4,,2 Blonde Braids,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/2_Blonde_Braids
1185,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:41:00 AM,5/01/04,1,161,,,2,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_05_-_My_Burning.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,1024,en,868,,5,,My Burning,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/My_Burning
1186,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:41:03 AM,5/01/04,1,378,,,2,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_06_-_November_22nd_2003_445_PM.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,477,en,339,,6,,"November 22nd 2003, 4:45 PM",http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/November_22nd_2003_445_PM
1187,320,Seven New Songs,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/,215,Mount Eerie,http://freemusicarchive.org/music/Mount_Eerie/,http://www.pwelverumandsun.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,2004 P.W. Elverum. Licensed to the public under http://creativecommons.org/licenses/by-nc-nd/2.0/ verify at http://www.archive.org/audio/audio-details-db.php?collection=opensource_audio&collectionid=S,,11/26/2008 02:41:06 AM,5/01/04,1,146,,,4,music/WFMU/Mount_Eerie/Seven_New_Songs/Mount_Eerie_-_07_-_Cold_Mountain_Song_286.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Mount_Eerie_-_Seven_New_Songs_-_2009113013206551.jpg,,0,777,en,620,,7,,Cold Mountain Song 286,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/Cold_Mountain_Song_286
1188,322,Wicked Wanderer,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/,217,Mountain High,http://freemusicarchive.org/music/Mountain_High/,http://www.myspace.com/themountainhigh,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,Mountain High,,,11/26/2008 02:41:14 AM,11/26/2008,1,194,,,0,music/WFMU/Mountain_High/Wicked_Wanderer/Mountain_High_-_03_-_Galiens.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mountain_High_-_Wicked_Wanderer_-_2009113013204720.jpg,,0,1629,en,1134,,3,,Galiens,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/Galiens
1189,322,Wicked Wanderer,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/,217,Mountain High,http://freemusicarchive.org/music/Mountain_High/,http://www.myspace.com/themountainhigh,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,Mountain High,,,11/26/2008 02:41:16 AM,11/26/2008,1,134,,,0,music/WFMU/Mountain_High/Wicked_Wanderer/Mountain_High_-_05_-_Life_Coach.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mountain_High_-_Wicked_Wanderer_-_2009113013204720.jpg,,0,1606,en,679,,5,,Life Coach,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/Life_Coach
1190,322,Wicked Wanderer,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/,217,Mountain High,http://freemusicarchive.org/music/Mountain_High/,http://www.myspace.com/themountainhigh,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,Mountain High,,,11/26/2008 02:41:18 AM,11/26/2008,1,130,,,0,music/WFMU/Mountain_High/Wicked_Wanderer/Mountain_High_-_07_-_Gateway_Shrugs.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mountain_High_-_Wicked_Wanderer_-_2009113013204720.jpg,,0,856,en,524,,7,,Gateway Shrugs,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/Gateway_Shrugs
1191,322,Wicked Wanderer,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/,217,Mountain High,http://freemusicarchive.org/music/Mountain_High/,http://www.myspace.com/themountainhigh,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,Mountain High,,,11/26/2008 02:41:21 AM,11/26/2008,1,206,,,1,music/WFMU/Mountain_High/Wicked_Wanderer/Mountain_High_-_08_-_Russian_Bear.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Mountain_High_-_Wicked_Wanderer_-_2009113013204720.jpg,,0,1575,en,892,,8,,Russian Bear,http://freemusicarchive.org/music/Mountain_High/Wicked_Wanderer/Russian_Bear
1192,324,Mudboy Beats (Series I),http://freemusicarchive.org/music/Mudboy/Mudboy_Beats_Series_I/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:41:59 AM,11/26/2008,1,1506,,,2,music/WFMU/Mudboy/Mudboy_Beats_Series_I/Mudboy_-_01_-_Track_1.mp3,,https://freemusicarchive.org/file/images/albums/Mudboy_-_Mudboy_Beats_Series_I_-_2009113013229450.jpg,,0,565,en,162,,1,,Track 1,http://freemusicarchive.org/music/Mudboy/Mudboy_Beats_Series_I/Track_1_1_1511
1193,325,Half Ice Half Wasted (Mudboy Beats II),http://freemusicarchive.org/music/Mudboy/Half_Ice_Half_Wasted_Mudboy_Beats_II/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 02:42:14 AM,11/26/2008,1,1312,,,1,music/WFMU/Mudboy/Half_Ice_Half_Wasted_Mudboy_Beats_II/Mudboy_-_01_-_Half_Ice_Track_1.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Mudboy_-_Half_Ice_Half_Wasted_Mudboy_Beats_II_-_2009113013225300.jpg,,0,324,en,314,,1,,Half Ice Track 1,http://freemusicarchive.org/music/Mudboy/Half_Ice_Half_Wasted_Mudboy_Beats_II/Half_Ice_Track_1
1194,326,This Is Folk Music,http://freemusicarchive.org/music/Mudboy/This_Is_Folk_Music/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],128000,0,,,,11/26/2008 02:42:24 AM,11/26/2008,1,315,,,3,music/WFMU/Mudboy/This_Is_Folk_Music/Mudboy_-_01_-_Solitron_Wave.mp3,"[{'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}, {'genre_id': '184', 'genre_title': 'Minimal Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Minimal_Electronic/'}, {'genre_id': '456', 'genre_title': 'Minimalism', 'genre_url': 'http://freemusicarchive.org/genre/Minimalism_1456/'}]",https://freemusicarchive.org/file/images/albums/Mudboy_-_This_Is_Folk_Music_-_2009113013230853.jpg,,0,692,en,483,,1,,Solitron Wave,http://freemusicarchive.org/music/Mudboy/This_Is_Folk_Music/Solitron_Wave
1195,327,Tour CD 2006,http://freemusicarchive.org/music/Mudboy/Tour_CD_2006/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 02:42:35 AM,11/26/2008,1,1821,,,1,music/WFMU/Mudboy/Tour_CD_2006/Mudboy_-_01_-_Track_1.mp3,,https://freemusicarchive.org/file/images/albums/Mudboy_-_Tour_CD_2006_-_2009113013231514.jpg,,0,71,en,34,,1,,Track 1,http://freemusicarchive.org/music/Mudboy/Tour_CD_2006/Track_1_2
1196,324,Mudboy Beats (Series I),http://freemusicarchive.org/music/Mudboy/Mudboy_Beats_Series_I/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:42:52 AM,11/26/2008,1,1352,,,1,music/WFMU/Mudboy/Mudboy_Beats_Series_I/Mudboy_-_02_-_Track_2.mp3,,https://freemusicarchive.org/file/images/albums/Mudboy_-_Mudboy_Beats_Series_I_-_2009113013229450.jpg,,0,857,en,76,,2,,Track 2,http://freemusicarchive.org/music/Mudboy/Mudboy_Beats_Series_I/Track_2_1_1663
1197,325,Half Ice Half Wasted (Mudboy Beats II),http://freemusicarchive.org/music/Mudboy/Half_Ice_Half_Wasted_Mudboy_Beats_II/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 02:43:04 AM,11/26/2008,1,1249,,,1,music/WFMU/Mudboy/Half_Ice_Half_Wasted_Mudboy_Beats_II/Mudboy_-_02_-_Half_Ice_Track_2.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Mudboy_-_Half_Ice_Half_Wasted_Mudboy_Beats_II_-_2009113013225300.jpg,,0,166,en,136,,2,,Half Ice Track 2,http://freemusicarchive.org/music/Mudboy/Half_Ice_Half_Wasted_Mudboy_Beats_II/Half_Ice_Track_2
1198,326,This Is Folk Music,http://freemusicarchive.org/music/Mudboy/This_Is_Folk_Music/,219,Mudboy,http://freemusicarchive.org/music/Mudboy/,http://www.mudboymusic.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],128000,1,,,,11/26/2008 02:43:16 AM,11/26/2008,1,347,,,2,music/WFMU/Mudboy/This_Is_Folk_Music/Mudboy_-_02_-_Solitron_Waves.mp3,"[{'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}, {'genre_id': '184', 'genre_title': 'Minimal Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Minimal_Electronic/'}, {'genre_id': '456', 'genre_title': 'Minimalism', 'genre_url': 'http://freemusicarchive.org/genre/Minimalism_1456/'}]",https://freemusicarchive.org/file/images/albums/Mudboy_-_This_Is_Folk_Music_-_2009113013230853.jpg,,0,629,en,414,,2,,Solitron Waves,http://freemusicarchive.org/music/Mudboy/This_Is_Folk_Music/Solitron_Waves
